ledger_id,customer_id,statement_date,invoice_date,amount,type_id,reference,invoice_number
89606,82503,2/1/2004 0:00,1/2/2004 0:00,123.7,1,,75416
89607,16012,2/1/2004 10:42,1/2/2004 10:42,255.11,1,,75417
89608,16012,2/1/2013 0:00,1/11/2013 0:00,14.66,1,,75418
89608,98001,2/1/2004 0:00,1/2/2004 0:00,78.77,1,,75419
89609,18514,2/1/2013 14:02,1/18/2013 14:06,61.63,1,,75420
89609,95617,2/1/2004 0:00,1/2/2004 0:00,126.65,1,,75421
89610,66008,2/1/2004 0:00,1/2/2004 0:00,8.37,1,,75422
89611,28003,2/1/2013 11:40,1/25/2013 11:43,-10172.73,3,K,75423
89611,90008,2/1/2004 0:00,1/2/2004 0:00,20.56,1,,75424
89612,28403,2/1/2013 0:00,1/18/2013 0:00,-268.88,3,,75425
89613,28303,2/1/2013 0:00,1/18/2013 0:00,-835.18,3,,75426
89613,68021,2/1/2004 0:00,1/2/2004 0:00,17.38,1,d,75427
89614,17005,2/1/2013 0:00,1/18/2013 0:00,203.73,1,,75428
89615,73108,2/1/2004 0:00,1/2/2004 0:00,29.38,1,,75429
89615,84502,2/1/2013 0:00,1/18/2013 0:00,-25,3,,75430
89616,53024,2/1/2013 0:00,1/19/2013 0:00,102.72,1,,75431
89617,11803,2/1/2013 8:45,1/19/2013 0:00,-83.4,3,89308V,75432
89622,25001,2/1/2013 0:00,1/19/2013 0:00,564.77,1,,75433
89622,37004,2/1/2004 11:53,1/3/2004 11:53,56.1,1,,75434
89623,21020,2/1/2013 15:47,1/19/2013 15:48,23.97,1,,75435
89624,17020,2/1/2004 0:00,1/3/2004 0:00,62.41,1,,75436
89625,17612,2/1/2013 12:49,1/19/2013 12:50,180.83,1,,75437
89626,77524,2/1/2013 0:00,1/19/2013 0:00,51.36,1,,75438
89627,28003,2/1/2013 0:00,1/19/2013 0:00,270.82,1,alices M,75439
89627,29020,2/1/2004 0:00,1/3/2004 0:00,64.41,1,,75440
89628,20016,2/1/2004 0:00,1/3/2004 0:00,30.53,1,,75441
89630,32504,2/1/2004 0:00,1/3/2004 0:00,159.11,1,,75442
89631,24014,2/1/2013 14:02,1/15/2013 14:06,-200,3,,75443
89632,2205,2/1/2013 12:25,1/21/2013 12:29,41.82,1,,75444
89632,60107,2/1/2004 0:00,1/3/2004 0:00,-25.07,3,,75445
89633,2501,2/1/2013 0:00,1/21/2013 0:00,1026.29,1,vernon,75446
89633,17503,2/1/2004 0:00,1/3/2004 0:00,-709.57,3,,75447
89634,56017,2/1/2004 0:00,1/3/2004 0:00,-582.42,3,,75448
89636,19214,2/1/2013 14:02,1/21/2013 14:06,4115.22,1,,75449
89636,28714,2/1/2004 0:00,1/3/2004 0:00,19.82,1,,75450
89637,2205,2/1/2004 0:00,1/3/2004 0:00,-3.72,3,,75451
89637,19214,2/1/2013 14:02,1/21/2013 14:06,-2059.75,3,,75452
89639,7521,2/1/2013 8:38,1/21/2013 8:40,117.17,1,,75453
8964,31605,2/1/2004 0:00,1/5/2004 0:00,65,2,,75454
89640,7521,2/1/2013 8:38,1/21/2013 8:40,-703.53,3,,75455
89640,78103,2/1/2004 0:00,1/3/2004 0:00,137.8,1,,75456
89641,22516,2/1/2013 14:02,1/21/2013 0:00,1196.85,1,,75457
89641,78103,2/1/2004 0:00,1/3/2004 0:00,-690,3,,75458
89642,21020,2/1/2013 15:47,1/21/2013 15:48,225.25,1,,75459
89642,75024,2/1/2004 12:53,1/3/2004 12:53,124.21,1,,75460
89644,10016,2/1/2004 0:00,1/5/2004 0:00,99.79,1,,75461
89644,40004,2/1/2013 0:00,1/21/2013 0:00,511.57,1," """,75462
89645,35024,2/1/2004 12:53,1/5/2004 12:53,18.22,1,,75463
89645,40004,2/1/2013 0:00,1/21/2013 0:00,1586.54,1,7 pueblo,75464
89646,12026,2/1/2013 0:00,1/21/2013 0:00,264.29,1,,75465
89646,98402,2/1/2004 0:00,1/5/2004 0:00,167.48,1,#14836,75466
89648,31605,2/1/2004 0:00,1/5/2004 0:00,523.64,1,,75467
89649,2116,2/1/2013 14:02,1/21/2013 0:00,1859.02,1,,75468
89649,22810,2/1/2004 0:00,1/5/2004 0:00,67.8,2,a,75469
89650,70006,2/1/2004 0:00,1/5/2004 0:00,207.74,1,,75470
89650,89502,12/1/2013 16:39,1/9/2013 0:00,-12000,3,deposit,75471
89653,51017,2/1/2004 0:00,1/5/2004 0:00,32.86,1,,75472
89654,8502,2/1/2013 8:45,1/22/2013 8:46,242.89,1,,75473
89654,73008,2/1/2004 0:00,1/5/2004 0:00,982.32,1,,75474
89656,24024,2/1/2013 0:00,1/22/2013 0:00,-394.62,3,,75475
89657,11520,2/1/2004 0:00,1/5/2004 0:00,43.46,1,,75476
89657,14003,2/1/2013 0:00,1/22/2013 0:00,-259.36,3,,75477
89658,52515,2/1/2013 14:02,1/22/2013 14:06,-330.16,3,,75478
89659,25001,2/1/2013 0:00,1/22/2013 0:00,-1137.14,3,,75479
89659,30014,2/1/2004 0:00,1/5/2004 0:00,13.25,1,,75480
89660,4002,2/1/2004 0:00,1/5/2004 0:00,498.51,1,,75481
89660,35024,2/1/2013 0:00,1/22/2013 0:00,-495,3,,75482
89662,16505,2/1/2004 0:00,1/5/2004 0:00,-659,3,,75483
89663,19214,2/1/2013 14:02,1/23/2013 14:06,-2015.22,3,,75484
89664,28104,2/1/2013 0:00,1/23/2013 0:00,756.76,1,,75485
89666,2516,2/1/2004 0:00,1/5/2004 0:00,48.84,1,,75486
89666,16012,2/1/2013 15:47,1/23/2013 0:00,108.42,1,,75487
89667,2116,2/1/2013 14:02,1/16/2013 0:00,18.15,1,,75488
89667,12001,2/1/2004 0:00,1/5/2004 0:00,-120.08,3,,75489
89668,11002,2/1/2004 0:00,1/5/2004 0:00,-44.52,3,,75490
89669,11524,2/1/2004 0:00,1/5/2004 0:00,-150,3,,75491
89670,62519,2/1/2004 0:00,1/5/2004 0:00,39.8,2,,75492
89671,10002,2/1/2004 0:00,1/5/2004 0:00,8.91,1,,75493
89672,12001,2/1/2004 0:00,1/5/2004 0:00,-29.47,1,,75494
89672,51221,2/1/2013 0:00,1/23/2013 0:00,-405.13,3,,75495
89673,24824,2/1/2004 0:00,1/5/2004 0:00,57.94,1,,75496
89673,34005,2/1/2013 0:00,1/23/2013 0:00,180.57,1,,75497
89675,47517,2/1/2004 0:00,1/6/2004 0:00,2693.6,2,,75498
89676,10016,2/1/2004 0:00,1/6/2004 0:00,98.76,1,,75499
89676,51221,2/1/2013 0:00,1/23/2013 0:00,123,2,,75500
89677,9003,2/1/2004 0:00,10/6/2003 0:00,66.99,1,,75501
89677,87502,2/1/2013 8:45,1/23/2013 8:46,24.43,1,,75502
89679,67017,2/1/2004 0:00,1/6/2004 0:00,3.56,1,,75503
89680,2501,2/1/2013 0:00,1/24/2013 0:00,112.02,1,vernon,75504
89680,16012,2/1/2004 10:42,1/5/2004 10:42,507.74,1,,75505
89681,61506,2/1/2004 0:00,1/6/2004 0:00,157.91,1,,75506
89684,2116,2/1/2013 14:02,1/24/2013 0:00,314.28,1,,75507
89684,25024,2/1/2004 12:53,1/6/2004 12:53,46.57,1,,75508
89685,11411,2/1/2013 12:49,1/24/2013 12:50,328.49,1,,75509
89686,2526,2/1/2004 12:53,1/6/2004 12:53,-10.6,1,,75510
89686,11211,2/1/2013 12:49,1/24/2013 12:50,-2858.96,3,,75511
89686,11411,2/1/2013 12:49,1/24/2013 12:50,-2295.1,3,,75512
89687,73510,2/1/2004 0:00,1/6/2004 0:00,73.94,1,,75513
89688,25123,2/1/2013 15:47,1/24/2013 15:48,63.49,1,,75514
89688,97501,2/1/2004 0:00,1/6/2004 0:00,68.18,1,A,75515
89689,42517,2/1/2004 9:58,1/6/2004 9:58,113.49,1,,75516
89689,70006,2/1/2013 0:00,1/24/2013 0:00,65.25,1,,75517
89690,5922,2/1/2013 0:00,1/24/2013 0:00,-1316.33,3,,75518
89690,10006,2/1/2004 0:00,1/6/2004 0:00,0,1,,75519
89692,93007,2/1/2004 0:00,1/6/2004 0:00,125.54,1,,75520
89693,70510,2/1/2013 12:49,1/24/2013 12:50,276.97,1,,75521
89694,77524,2/1/2013 0:00,1/24/2013 0:00,67.41,1,,75522
89696,93007,2/1/2004 0:00,1/6/2004 0:00,56.18,1,,75523
89697,17214,2/1/2013 14:02,1/24/2013 14:06,-7810.23,3,,75524
89699,2116,2/1/2013 14:02,1/24/2013 0:00,131.82,1,,75525
89699,62519,2/1/2004 0:00,1/6/2004 0:00,61.75,2,,75526
8970,30512,2/1/2004 0:00,1/6/2004 0:00,50,2,,75527
89700,30512,2/1/2004 0:00,1/6/2004 0:00,137.8,1,,75528
89702,9505,3/1/2013 10:51,1/24/2013 10:53,44.94,1,,75529
89702,30512,2/1/2004 0:00,1/6/2004 0:00,-171.63,1,,75530
89704,2005,2/1/2004 0:00,1/6/2004 0:00,-91.3,3,,75531
89704,2513,2/1/2013 14:02,1/25/2013 14:06,137.23,1,,75532
89705,17214,2/1/2013 14:02,1/25/2013 14:06,938.18,1,shore,75533
89705,56017,2/1/2004 0:00,1/6/2004 0:00,54.34,1,,75534
89706,11411,2/1/2013 12:49,1/25/2013 12:50,52.86,1,,75535
89707,88502,2/1/2004 0:00,1/6/2004 0:00,3.02,1,,75536
89708,10016,2/1/2004 0:00,1/6/2004 0:00,36.09,1,,75537
89708,70006,2/1/2013 0:00,1/25/2013 0:00,63.08,1,,75538
89709,47011,2/1/2004 0:00,1/6/2004 0:00,6.1,1,,75539
89710,93007,2/1/2004 0:00,1/6/2004 0:00,20.14,1,,75540
89711,16012,2/1/2004 10:42,1/6/2004 10:42,611.4,1,,75541
89712,25001,3/1/2013 0:00,1/26/2013 0:00,926.09,1,,75542
89712,88502,2/1/2004 0:00,1/6/2004 0:00,55.13,1,,75543
89713,25123,2/1/2013 0:00,1/26/2013 0:00,-3200,3,,75544
89714,14514,2/1/2013 12:49,1/26/2013 12:50,-89.5,3,,75545
89714,20903,2/1/2004 0:00,1/6/2004 0:00,94.83,1,,75546
89714,85002,3/1/2013 0:00,1/26/2013 0:00,43.91,1,,75547
89715,14514,2/1/2004 0:00,1/6/2004 0:00,22.27,1,,75548
89717,25001,2/1/2004 0:00,1/6/2004 0:00,65.72,1,,75549
89717,27020,3/1/2013 11:07,1/26/2013 0:00,40.38,1,,75550
89718,2501,3/1/2013 0:00,1/28/2013 0:00,13.39,1,vernon,75551
89718,18814,2/1/2004 0:00,1/6/2004 0:00,60.52,1,,75552
89719,2205,3/1/2013 0:00,1/28/2013 0:00,313.11,1,,75553
89719,25024,2/1/2004 12:53,1/7/2004 12:53,153.09,1,,75554
89721,77524,3/1/2013 0:00,1/28/2013 0:00,179.6,1,,75555
89722,20010,2/1/2004 0:00,1/7/2004 0:00,287.81,1,,75556
89722,56017,3/1/2013 0:00,1/28/2013 0:00,73.02,1,,75557
89723,18814,2/1/2004 0:00,1/7/2004 0:00,560.7,1,,75558
89723,40004,3/1/2013 10:51,1/28/2013 10:53,1150.25,1,Oneill,75559
89724,40004,3/1/2013 10:51,1/28/2013 10:53,1442.9,1,94 e shore,75560
89726,46010,3/1/2004 0:00,1/7/2004 0:00,716.9,1,,75561
89726,68121,3/1/2013 0:00,1/28/2013 0:00,178.69,1,,75562
89728,11803,3/1/2013 0:00,1/28/2013 0:00,0,2,132657,75563
89728,97501,2/1/2004 0:00,1/7/2004 0:00,115.2,1,A,75564
89729,11803,3/1/2013 0:00,1/28/2013 0:00,1280,2,132836,75565
89729,72210,2/1/2004 0:00,1/7/2004 0:00,234.71,1,,75566
89730,22516,3/1/2013 0:00,1/28/2013 0:00,215.77,1,,75567
89732,27203,2/1/2013 0:00,1/28/2013 0:00,-495.4,3,4,75568
89733,21811,3/1/2013 10:24,1/28/2013 10:28,9.74,1,,75569
89734,39021,3/1/2013 0:00,1/28/2013 0:00,8.51,1,,75570
89735,19803,2/1/2004 0:00,1/7/2004 0:00,9.05,1,,75571
89737,21020,2/1/2004 0:00,1/7/2004 0:00,58.3,1,,75572
89737,25124,3/1/2013 0:00,1/29/2013 0:00,279.36,1,,75573
89738,2205,2/1/2013 0:00,1/29/2013 0:00,-67.33,3,,75574
89739,18814,2/1/2004 0:00,1/7/2004 0:00,1494.76,1,,75575
89740,16014,2/1/2004 0:00,1/7/2004 0:00,95.93,1,,75576
89740,36001,2/1/2013 0:00,1/29/2013 0:00,-39.06,3,,75577
89741,21020,2/1/2004 0:00,1/7/2004 0:00,180.2,1,,75578
89742,44020,2/1/2004 0:00,1/7/2004 0:00,-24592.11,3,,75579
89743,30015,2/1/2004 0:00,1/7/2004 0:00,-2148.22,3,,75580
89743,93007,3/1/2013 0:00,1/29/2013 0:00,111.28,1,,75581
89744,11111,3/1/2013 10:24,1/29/2013 10:28,124.87,1,,75582
89744,19803,2/1/2004 0:00,1/7/2004 0:00,-202.32,3,,75583
89745,44020,2/1/2004 0:00,1/7/2004 0:00,-1188.79,1,,75584
89745,46017,2/1/2013 0:00,1/29/2013 0:00,-413.92,3,,75585
89746,2521,2/1/2004 0:00,1/7/2004 0:00,116.15,1,,75586
89747,38920,2/1/2013 8:38,1/29/2013 8:40,-9245.17,3,,75587
89748,40004,3/1/2013 10:51,1/29/2013 10:53,898.16,1,Oneill,75588
89749,22516,3/1/2013 0:00,1/29/2013 0:00,460.15,1,,75589
89749,33520,2/1/2004 0:00,1/7/2004 0:00,38.17,1,,75590
89750,2116,3/1/2013 11:07,1/29/2013 0:00,-1320.42,1,,75591
89750,11011,2/1/2004 0:00,1/7/2004 0:00,90.1,1,,75592
89751,20010,2/1/2004 0:00,1/7/2004 0:00,5.05,1,,75593
89751,41320,2/1/2013 8:38,1/29/2013 8:40,-1320.41,1,,75594
89752,38920,3/1/2013 11:07,1/29/2013 0:00,171.2,1,,75595
89753,44020,2/1/2004 0:00,1/8/2004 0:00,3891.12,2,a,75596
89753,77006,3/1/2013 0:00,1/29/2013 0:00,78.65,1,,75597
89754,21020,3/1/2013 11:07,1/30/2013 0:00,55.7,1,,75598
89754,98402,2/1/2004 0:00,1/8/2004 0:00,6967.71,2,,75599
89755,60019,3/1/2013 0:00,1/29/2013 0:00,43.9,1,,75600
89756,17214,3/1/2013 11:07,1/29/2013 0:00,428.04,1,48 copelan,75601
89757,2513,3/1/2013 12:19,1/29/2013 12:19,40.66,1,,75602
89758,2613,3/1/2013 12:19,1/29/2013 0:00,37.99,1,,75603
89758,41024,2/1/2004 12:53,1/8/2004 12:53,780.4,1,,75604
89759,25123,2/1/2004 0:00,1/8/2004 0:00,-2000,3,,75605
89759,40004,3/1/2013 10:51,1/30/2013 10:53,199.42,1,,75606
89760,25023,2/1/2004 0:00,1/8/2004 0:00,-2607,3,,75607
89760,72008,3/1/2013 0:00,1/30/2013 0:00,47.85,2,,75608
89761,18814,2/1/2004 0:00,1/8/2004 0:00,-6000,3,,75609
89762,8502,3/1/2013 0:00,1/30/2013 0:00,40.66,1,,75610
89762,24024,2/1/2004 12:53,1/8/2004 12:53,55.59,1,,75611
89763,20903,2/1/2004 0:00,1/8/2004 0:00,33.53,1,,75612
89765,32504,2/1/2004 0:00,1/8/2004 0:00,-322.54,3,,75613
89766,93007,2/1/2004 0:00,1/8/2004 0:00,74.2,1,,75614
89767,70006,3/1/2013 0:00,1/30/2013 0:00,389.75,1,,75615
89768,2116,3/1/2013 11:07,1/30/2013 0:00,-229.13,1,,75616
89768,13714,2/1/2004 0:00,1/8/2004 0:00,15.9,1,,75617
89769,56017,2/1/2004 0:00,1/8/2004 0:00,40.55,1,,75618
89770,25124,3/1/2013 0:00,1/30/2013 0:00,122.14,1,,75619
89770,42517,2/1/2004 9:58,1/8/2004 9:58,160.4,1,,75620
89771,17020,2/1/2004 0:00,1/8/2004 0:00,16.38,1,,75621
89771,40115,3/1/2013 0:00,1/30/2013 0:00,66.5,1,,75622
89772,19803,2/1/2004 0:00,1/8/2004 0:00,2427.59,1,,75623
89772,70510,3/1/2013 10:24,1/30/2013 10:28,15.46,1,,75624
89773,30014,2/1/2004 0:00,1/8/2004 0:00,-77.06,3,,75625
89774,44020,2/1/2004 0:00,1/8/2004 0:00,1173.95,1,a,75626
89774,93007,3/1/2013 0:00,1/30/2013 0:00,223.33,1,,75627
89775,44020,2/1/2004 0:00,1/8/2004 0:00,450.5,1,a,75628
89776,20010,2/1/2004 0:00,1/8/2004 0:00,69.81,1,,75629
89778,17214,3/1/2013 11:07,1/31/2013 11:09,89.88,1,48 copelan,75630
89778,29020,2/1/2004 0:00,1/8/2004 0:00,72.08,1,,75631
89779,52517,2/1/2004 0:00,1/8/2004 0:00,-89.31,3,,75632
89780,20008,2/1/2004 0:00,1/8/2004 0:00,-65,1,,75633
89781,16012,3/1/2013 0:00,1/31/2013 0:00,3.56,1,,75634
89782,2116,3/1/2013 0:00,1/31/2013 0:00,251.56,1,,75635
89783,99001,2/1/2004 0:00,1/8/2004 0:00,-492.08,3,,75636
89785,40004,3/1/2013 10:51,1/24/2013 10:53,52.95,1,,75637
89786,42024,3/1/2013 0:00,1/31/2013 0:00,743.65,1,,75638
89786,44419,2/1/2004 0:00,1/8/2004 0:00,68.9,1,,75639
89787,42024,3/1/2013 0:00,1/31/2013 0:00,1856.45,1,,75640
89787,44419,2/1/2004 0:00,1/8/2004 0:00,-500,3,,75641
89788,2501,3/1/2013 0:00,1/31/2013 0:00,127.97,1,vernon,75642
89788,51017,2/1/2004 0:00,1/8/2004 0:00,805.6,1,,75643
89789,17005,3/1/2013 0:00,1/31/2013 0:00,174.47,1,,75644
89790,27003,2/1/2004 0:00,1/8/2004 0:00,-5408.2,3,,75645
89791,5011,2/1/2004 0:00,1/8/2004 0:00,-46.64,3,,75646
89791,18514,3/1/2013 0:00,1/31/2013 0:00,475.88,1,,75647
89792,13103,3/1/2013 14:37,1/31/2013 14:38,-27.87,3,,75648
89792,65002,2/1/2004 0:00,1/8/2004 0:00,-45.29,3,,75649
89793,28003,2/1/2004 0:00,1/8/2004 0:00,52.42,1,,75650
89794,22810,2/1/2004 0:00,1/8/2004 0:00,2.94,2,a,75651
89795,11411,3/1/2013 10:24,1/31/2013 10:28,54.78,1,,75652
89795,16012,2/1/2004 10:42,1/8/2004 10:42,247.45,1,,75653
89797,34005,3/1/2013 14:37,1/31/2013 14:38,-278,3,,75654
89798,17214,3/1/2013 11:07,1/31/2013 0:00,-4688.56,3,,75655
89800,40004,2/1/2004 0:00,1/8/2004 0:00,1152.64,1,,75656
89800,67017,3/1/2013 11:07,1/31/2013 0:00,11.81,1,,75657
89801,21011,3/1/2013 0:00,1/31/2013 0:00,-63.19,3,,75658
89801,25023,2/1/2004 0:00,1/8/2004 0:00,101.23,1,,75659
89802,44020,2/1/2004 0:00,1/9/2004 0:00,3854.25,2,a,75660
89802,84502,3/1/2013 14:37,1/31/2013 14:38,-25,3,,75661
89803,62519,2/1/2004 0:00,1/9/2004 0:00,4.79,2,,75662
89804,27003,2/1/2004 0:00,1/9/2004 0:00,882.84,1,,75663
89805,27003,2/1/2004 0:00,1/9/2004 0:00,125,2,,75664
89805,56017,3/1/2013 0:00,2/1/2013 0:00,409.49,1,,75665
89806,28003,2/1/2004 0:00,1/9/2004 0:00,26.16,1,,75666
89808,53024,3/1/2013 0:00,2/1/2013 0:00,3155.91,1,,75667
89811,93007,3/1/2013 14:37,2/1/2013 14:38,-1368.41,3,,75668
89812,10016,3/1/2013 0:00,2/1/2013 0:00,19.21,1,,75669
89812,44020,2/1/2004 0:00,1/9/2004 0:00,306.23,1,a,75670
89813,16101,3/1/2013 0:00,2/1/2013 0:00,8.22,1,,75671
89813,44020,2/1/2004 0:00,1/9/2004 0:00,791.82,1,a,75672
89814,16101,3/1/2013 0:00,2/1/2013 0:00,-2100,3,,75673
89816,18212,2/1/2004 9:58,1/9/2004 9:58,707.36,1,,75674
89817,13714,2/1/2004 0:00,1/9/2004 0:00,102.23,1,,75675
89818,37004,2/1/2004 11:53,1/9/2004 11:53,15.14,1,,75676
89819,37004,2/1/2004 0:00,1/9/2004 0:00,-50,3,,75677
89819,50006,3/1/2013 0:00,2/1/2013 0:00,310.84,1,,75678
89820,56017,3/1/2013 0:00,1/25/2013 0:00,189.61,1,,75679
89821,61506,2/1/2004 0:00,1/9/2004 0:00,518.65,1,,75680
89822,40004,3/1/2013 10:51,2/1/2013 10:53,1112,1,7 pueblo,75681
89822,99302,2/1/2004 0:00,10/9/2003 0:00,-11.92,3,,75682
89823,40004,3/1/2013 10:51,2/1/2013 10:53,195.19,1,94 e shore,75683
89823,97501,2/1/2004 0:00,1/9/2004 0:00,26.85,1,A,75684
89824,12523,3/1/2013 0:00,2/1/2013 0:00,-3467.32,3,,75685
89826,14514,3/1/2013 10:24,2/1/2013 10:28,12.79,1,,75686
89827,16101,3/1/2013 0:00,2/1/2013 0:00,103.26,1,,75687
89827,21403,2/1/2004 0:00,1/9/2004 0:00,-13.56,3,,75688
89828,8502,3/1/2013 0:00,2/2/2013 0:00,33.71,1,,75689
89828,88001,2/1/2004 0:00,1/9/2004 0:00,112.99,1,,75690
89829,47011,2/1/2004 0:00,1/9/2004 0:00,-5532.73,3,,75691
89830,22516,3/1/2013 0:00,2/2/2013 0:00,-2.3,1,,75692
89830,30015,2/1/2004 0:00,1/9/2004 0:00,358.28,1,,75693
89830,98402,2/1/2004 0:00,1/9/2004 0:00,-143.35,4,,75694
89831,98402,2/1/2004 0:00,1/9/2004 0:00,-7453.94,3,,75695
89832,36015,2/1/2004 0:00,1/9/2004 0:00,-2427,3,,75696
89833,72008,3/1/2013 14:37,2/2/2013 0:00,-456.42,3,C,75697
89834,18514,3/1/2013 0:00,2/2/2013 0:00,-308.16,3,,75698
89834,40115,2/1/2004 0:00,1/9/2004 0:00,32.14,1,,75699
89835,93007,2/1/2004 0:00,1/9/2004 0:00,6.36,1,,75700
89836,50006,2/1/2004 0:00,1/9/2004 0:00,-80.97,3,,75701
89837,13514,3/1/2013 0:00,3/2/2013 0:00,24.61,1,,75702
89837,20517,2/1/2004 0:00,1/9/2004 0:00,-592.54,3,,75703
89838,17612,3/1/2013 0:00,2/2/2013 0:00,194.74,1,,75704
89838,33005,2/1/2004 0:00,1/9/2004 0:00,-2567.15,3,,75705
89839,16518,2/1/2004 0:00,1/9/2004 0:00,-65.21,3,,75706
89839,17612,3/1/2013 0:00,2/2/2013 0:00,-714.49,3,,75707
89840,27020,3/1/2013 11:07,2/2/2013 0:00,507.98,1,,75708
89840,98001,2/1/2004 0:00,1/9/2004 0:00,-636.46,3,,75709
89841,8015,2/1/2004 0:00,1/9/2004 0:00,-64.36,3,,75710
89841,16014,3/1/2013 0:00,2/2/2013 0:00,34.24,1,,75711
89843,14514,2/1/2004 0:00,1/9/2004 0:00,-2500,3,,75712
89843,47011,3/1/2013 10:24,2/4/2013 10:28,140.17,1,,75713
89846,40004,3/1/2013 10:51,2/4/2013 0:00,165.85,1,94 e shore,75714
89846,77503,2/1/2004 0:00,1/9/2004 0:00,1317.53,1,,75715
89847,16014,2/1/2004 0:00,1/9/2004 0:00,15.9,1,,75716
89847,40004,3/1/2013 10:51,2/4/2013 0:00,1123.5,1,7 pueblo,75717
89848,40004,3/1/2013 10:51,1/29/2013 10:53,385.2,1,fernandez,75718
89849,90502,2/1/2004 0:00,1/10/2004 0:00,-2094.02,3,,75719
89850,66008,3/1/2013 0:00,2/4/2013 0:00,211.23,1,,75720
89851,13514,3/1/2013 0:00,3/4/2013 0:00,44.94,1,,75721
89852,11803,3/1/2013 0:00,2/4/2013 0:00,145.8,2,133013Y,75722
89853,14203,2/1/2004 0:00,1/10/2004 0:00,-281.96,3,,75723
89854,17214,3/1/2013 11:07,2/4/2013 0:00,-446.56,1," """,75724
89855,17214,3/1/2013 11:07,2/4/2013 0:00,-100,1,48 copelan,75725
89855,35104,2/1/2004 11:53,12/18/2003 11:53,1623.07,1,,75726
89856,35104,2/1/2004 11:53,1/10/2004 11:53,-1352.56,1,,75727
89857,56719,2/1/2004 0:00,1/10/2004 0:00,102.57,1,,75728
89858,54217,3/1/2013 0:00,2/4/2013 0:00,-880.46,3,,75729
89859,2521,2/1/2004 0:00,1/9/2004 0:00,89.04,1,,75730
89859,12512,3/1/2013 0:00,2/4/2013 0:00,-775.16,3,,75731
89861,25001,2/1/2004 0:00,1/10/2004 0:00,-185.38,1,,75732
89862,2011,2/1/2004 0:00,1/10/2004 0:00,-529.47,3,,75733
89862,84502,3/1/2013 0:00,2/5/2013 0:00,0,1,,75734
89863,44020,2/1/2004 0:00,1/11/2004 0:00,-90,3,,75735
89863,84502,3/1/2013 14:37,2/5/2013 14:38,-50,3,,75736
89864,20008,2/1/2004 0:00,1/10/2004 0:00,-492.9,3,,75737
89864,70006,3/1/2013 0:00,2/5/2013 0:00,55.48,1,,75738
89865,2116,3/1/2013 11:07,2/5/2013 0:00,2568.59,1,,75739
89865,88502,2/1/2004 0:00,1/10/2004 0:00,-288.63,3,,75740
89866,8024,2/1/2004 0:00,1/10/2004 0:00,-688.89,3,,75741
89867,22108,2/1/2004 0:00,1/10/2004 0:00,-475.94,3,,75742
89868,16003,2/1/2004 0:00,1/10/2004 0:00,-915.85,3,,75743
89869,2501,3/1/2013 11:48,2/5/2013 13:50,-3664.59,3,,75744
89869,21014,2/1/2004 0:00,1/10/2004 0:00,-87.22,3,,75745
89870,70510,3/1/2013 0:00,2/5/2013 0:00,-1529.45,3,,75746
89871,23520,2/1/2004 0:00,1/10/2004 0:00,44.88,1,,75747
89872,44020,2/1/2004 0:00,1/12/2004 0:00,3854.25,2,a,75748
89873,2205,3/1/2013 0:00,2/5/2013 0:00,522.43,1,,75749
89874,50023,3/1/2013 0:00,2/5/2013 0:00,19.26,1,,75750
89874,52606,2/1/2004 0:00,1/12/2004 0:00,15.26,1,,75751
89875,17810,2/1/2004 0:00,1/16/2004 0:00,548.3,2,,75752
89876,11011,3/1/2013 0:00,2/5/2013 0:00,-68.48,3,,75753
89877,12026,3/1/2013 0:00,2/5/2013 0:00,-259.35,3,,75754
89878,38004,3/1/2013 14:37,2/5/2013 14:38,-367.01,3,,75755
89878,73108,2/1/2004 0:00,1/12/2004 0:00,287.12,1,,75756
89879,73108,2/1/2004 0:00,1/12/2004 0:00,-691.84,3,,75757
89880,73008,2/1/2004 0:00,1/12/2004 0:00,7.89,1,,75758
89881,13703,5/1/2013 13:19,2/5/2013 0:00,-11000,3,stgt stair,75759
89881,73510,2/1/2004 0:00,1/12/2004 0:00,-722.66,3,,75760
89882,88502,2/1/2004 0:00,1/14/2004 0:00,148.34,1,,75761
89883,13011,3/1/2013 0:00,2/5/2013 0:00,-141.08,3,,75762
89883,16012,2/1/2004 10:42,1/12/2004 10:42,670.78,1,,75763
89884,2005,2/1/2004 0:00,1/12/2004 0:00,168.67,1,,75764
89885,37510,2/1/2004 0:00,1/12/2004 0:00,28.56,2,,75765
89886,24824,2/1/2004 0:00,1/12/2004 0:00,-225.89,3,,75766
89886,38920,3/1/2013 11:07,2/6/2013 0:00,162.75,1,,75767
89887,17601,3/1/2013 0:00,2/6/2013 0:00,424.3,2,picatinny,75768
89887,40004,2/1/2004 0:00,1/12/2004 0:00,811.96,1,,75769
89888,93007,2/1/2004 0:00,1/12/2004 0:00,-10000,3,,75770
89889,13006,3/1/2013 0:00,2/6/2013 0:00,364.87,1,,75771
89889,93007,2/1/2004 0:00,1/12/2004 0:00,10.46,1,,75772
89890,2116,3/1/2013 11:07,2/6/2013 0:00,-80.85,1,,75773
89890,27014,2/1/2004 0:00,1/12/2004 0:00,347.72,2,,75774
89891,25320,3/1/2013 11:07,2/6/2013 0:00,80.25,1,,75775
89892,9001,2/1/2004 0:00,1/12/2004 0:00,-13.29,3,,75776
